,oldID-poseID,Class,if_X_fa_atr,if_X_fa_elec,if_X_fa_pair,if_X_fa_rep,if_X_fa_sol,if_X_hbond_bb_sc,if_X_hbond_sc,interface_delta_X,total_score_X
11420,NONINHIB131-0798,0,-14.29781090818578,-1.581277333453494,0.0,4.242522732060206,5.434583869521703,0.0,-3.697010381218561,-9.898992021276172,-28.0
11421,NONINHIB131-0972,0,-21.26014674660692,-0.9630708194672628,0.0,4.748263677181922,8.824420992445903,0.0,-1.910024718188208,-10.56055761463494,-29.0
11422,NONINHIB131-0505,0,-19.05722272220883,0.0879147021176845,0.0,4.031677853331485,4.930412746088768,0.0,-0.1382665584620263,-10.14548397913313,-30.0
11423,NONINHIB131-0644,0,-11.58645272372632,-0.3087825008087691,0.0,0.4701665785820296,2.924054337083271,0.0,-1.662213379263466,-10.16322768813279,-28.0
11424,NONINHIB131-0566,0,-17.23283528229695,-0.8319809496863274,0.0,4.920534387024373,5.42365686028861,0.0,-2.269370568898143,-9.989995553568406,-29.0
11425,NONINHIB131-0683,0,-14.65852843718094,-0.7251022989327635,0.0,1.490250602660308,5.496680776638549,0.0,-1.892556593835391,-10.28925595065039,-29.0
11426,NONINHIB131-0191,0,-14.81950276726493,-0.7237152799030593,0.0,0.8690361283863695,6.862012870066246,0.0,-2.470717601086644,-10.28288664980255,-27.0
11427,NONINHIB131-0047,0,-15.18901939238749,-0.046347690486084,0.0,1.910177750617595,4.764966010444823,0.0,-1.338743113107985,-9.898966434919204,-29.0
11428,NONINHIB131-0877,0,-18.67344554706506,0.2858449875667088,0.0,1.607718697673181,6.982000525802687,0.0,-0.030294626689588,-9.828175962712066,-30.0
11429,NONINHIB131-0523,0,-13.74519495796012,-0.0124690538323454,0.0,1.078601480706129,3.394004134989063,0.0,-0.1113404567544528,-9.396398852851236,-30.0
11430,NONINHIB131-0202,0,-12.80961590463667,-0.0682991908747362,0.0,1.157859264810213,1.934291202503755,0.0,0.0,-9.78576462819774,-28.0
11431,NONINHIB131-0594,0,-16.65583357569049,-0.8300561463906592,0.0,4.032569079948735,5.049976501591663,0.0,-2.302132317617023,-10.70547645815759,-29.0
11432,NONINHIB131-0867,0,-12.57836412329489,0.3042854312408929,0.0,0.4304767291934695,2.063893542376081,0.0,-0.234967905867083,-10.01467632635149,-30.0
11433,NONINHIB131-0518,0,-16.78151238135615,-0.0565381638275164,0.0,1.932499322733338,4.010456787392468,0.0,-0.073043091084488,-10.96813752614253,-30.0
11434,NONINHIB131-0182,0,-14.45812495607679,-0.3058282568014579,0.0,1.120728298588438,5.754372534221056,0.0,-1.545448146866816,-9.434300526934749,-29.0
11435,NONINHIB131-0007,0,-16.86333744632393,0.4501365027883025,0.0,1.78080364159905,5.077510831266409,-0.0381331470801441,-0.1030007147751732,-9.696020332525675,-30.0
11436,NONINHIB131-0096,0,-15.54648826863377,-1.052569880368187,0.0,2.313608988642955,6.687550259787531,0.0,-3.507438168900779,-11.10533706947263,-29.0
11437,NONINHIB131-0403,0,-17.36565573486623,0.0580199966906172,0.0,2.806271555170315,5.145782060556485,0.0,-0.1398628084109234,-9.49544493085932,-30.0
11438,NONINHIB131-0399,0,-16.07424019807186,-0.4979622504354802,0.0,2.461671659801505,5.781455688247843,0.0,-1.986522988769748,-10.31559808922793,-30.0
11439,NONINHIB131-0024,0,-11.21895283848498,-0.7127040043379963,0.0,0.8085662331686763,3.203234542443897,0.0,-1.988069330299038,-9.907925397509644,-27.0
11440,NONINHIB131-0717,0,-19.96816886237976,-0.72218511556615,0.0,4.06796223424235,6.986942305562661,-0.0431338408707333,-2.760444274452857,-12.43902755346426,-27.0
11441,NONINHIB131-0643,0,-19.13888278489976,-0.493026124450854,0.0,5.032220099944834,6.494549968444062,-0.027055593850531,-2.768227792411061,-10.90042222722377,-29.0
11442,NONINHIB131-0772,0,-12.0724180038771,-0.0408749924793312,0.0,0.7989571260108278,1.937326322601439,0.0,-0.1002949848823064,-9.477304532626476,-29.0
11443,NONINHIB131-0223,0,-18.55459991990392,0.4589357561710471,0.0,3.345700708831919,5.588358548410452,0.0,-0.5597241435284886,-9.721329050019447,-30.0
11444,NONINHIB131-0718,0,-16.37771536089276,0.4133039072845884,0.0,1.465897936333704,4.311169197717026,-0.0029576097205321,-0.6964402109599483,-10.88674214023831,-30.0
11445,NONINHIB131-0261,0,-19.99964166295285,-0.9621928806683956,0.0,4.616422269062014,6.929810924413595,0.0,-1.70200888701044,-11.11761023715599,-29.0
11446,NONINHIB131-0828,0,-18.77215504066698,-0.9003960509244848,0.0,4.937293160665786,5.375286197712285,0.0,-2.797189699512516,-12.15716143272584,-29.0
11447,NONINHIB131-0547,0,-18.71409832718746,-1.584179689625855,0.0,6.11578529290755,8.005365133692976,0.0,-3.814177734674705,-9.991305324887437,-29.0
11448,NONINHIB131-0333,0,-15.75828009751567,0.1877709033127428,0.0,1.87812630733215,3.170841235357784,0.0,-0.1409374936013343,-10.6624791451145,-30.0
11449,NONINHIB131-0348,0,-16.66611531259114,0.1237393090205489,0.0,2.425198220335597,4.399158202034869,0.0,-0.1252546659124761,-9.843274247112731,-30.0
11450,NONINHIB131-0763,0,-13.36010965095811,-0.6614562372587602,0.0,1.016407636224631,3.935634010575268,0.0,-1.832765314107062,-10.90228955552448,-28.0
11451,NONINHIB131-0777,0,-14.72165126703221,-0.6683832489556767,0.0,4.048393471950703,4.596541433435777,0.0,-3.023794205528418,-9.768893816129548,-30.0
11452,NONINHIB131-0341,0,-17.29171244052341,0.0899631150013669,0.0,3.835071063375699,5.822140471748844,0.0,-1.978979476690962,-9.523517267088664,-30.0
11453,NONINHIB131-0103,0,-11.55857937579967,0.0334848031908336,0.0,0.8574495692808342,1.162390254092134,0.0,-0.0813135908401591,-9.586568340076155,-30.0
11454,NONINHIB131-0034,0,-15.94400211941393,-0.6116252539681579,0.0,1.244737401580642,7.712626374183219,0.0,-1.813365659210582,-9.411629256828746,-29.0
11455,NONINHIB131-0961,0,-14.03369449638049,-0.8271749117297974,0.0,2.737008648352822,5.168960718768358,0.0,-3.196068191632476,-10.15096823262138,-30.0
11456,NONINHIB131-0019,0,-13.89106025602741,-0.5283822172127691,0.0,1.90608769227938,3.891254781077532,0.0,-1.691515426157548,-10.313615426041,-29.0
11457,NONINHIB131-0085,0,-12.87829456174877,-0.1035649956900977,0.0,0.8698520776616534,2.509601710962215,0.0,-0.6440089591029754,-10.24641472791791,-29.0
11458,NONINHIB131-0976,0,-12.76410050254381,-1.011208755936762,0.0,1.567390545134185,6.504235801923824,0.0,-4.618824803357235,-10.32250771477993,-28.0
11459,NONINHIB131-0046,0,-15.15847346566261,-0.029844786693186,0.0,1.66913141738255,4.824701073513188,0.0,-1.263210791263359,-9.95769655272352,-29.0
11460,NONINHIB131-0697,0,-13.9785383720704,-1.466469519039804,0.0,1.111639253307703,4.995799344713668,-0.6617203954134503,-2.049852630521678,-12.04914231902421,-27.0
11461,NONINHIB131-0292,0,-18.14148093487602,-0.368619643536781,0.0,3.971815477247901,5.058707079715623,0.0,-1.326489521914428,-10.8060675433635,-30.0
11462,NONINHIB131-0131,0,-16.05338502324376,-0.9040348835455904,0.0,2.145675779801741,7.639024128671917,0.0,-3.529772255567568,-10.70249225388397,-28.0
11463,NONINHIB131-0861,0,-14.22876515902899,0.1036961078744025,0.0,0.846848697828591,3.908593041955828,0.0,-1.234485121863194,-10.60411243323369,-29.0
11464,NONINHIB131-0319,0,-14.02002550270699,-1.344913919937262,0.0,1.133038251431935,4.989191147183464,0.0,-2.126626408035335,-11.3693364320643,-26.0
11465,NONINHIB131-0674,0,-11.81938845295408,-0.2666900693957029,0.0,0.5700191625584011,3.191746938440883,0.0,-1.793334555904264,-10.11764697725494,-27.0
11466,NONINHIB131-0272,0,-18.97686679782055,0.0500500098461668,0.0,4.27888705479022,5.933669155193456,0.0,-1.81746351253357,-10.53172409052468,-30.0
11467,NONINHIB131-0805,0,-19.2566431094634,0.3417136824117506,0.0,4.153557411176507,5.615882967554262,0.0,-0.4791091102867064,-9.624598158607569,-30.0
11468,NONINHIB131-0942,0,-16.74551978308009,-1.047884330247842,0.0,5.976938579012677,5.399834023852418,0.0,-2.923173731546355,-9.339805242009334,-29.0
11469,NONINHIB131-0723,0,-14.49148493755056,0.2151106059854442,0.0,1.174709927685581,4.279351306877925,0.0,-1.165725582447222,-9.988038679449346,-29.0
11470,NONINHIB131-0104,0,-15.86278534835437,0.1003170994776678,0.0,2.72742354680513,3.944836979257889,0.0,-0.9352484534768202,-10.02545617629039,-30.0
11471,NONINHIB131-0766,0,-20.18326017479667,-0.2990606617395736,0.0,5.881011789025115,5.964789167788148,-0.0264280877944685,-0.9693688085021158,-9.632316776019708,-30.0
11472,NONINHIB131-0680,0,-19.52651628130916,-0.5967635863082137,0.0,3.388256210331429,7.795955177995983,0.0,-0.9199747452228436,-9.859043224513243,-30.0
11473,NONINHIB131-0837,0,-12.55255115342079,-0.9338981748751268,0.0,2.361677948819488,6.571437732066078,0.0,-5.151911634420175,-9.70524528183023,-28.0
11474,NONINHIB131-0543,0,-12.65078457265408,-0.222571205035847,0.0,0.7968054130281417,2.523610679092053,0.0,-1.587820545801692,-11.14076023137113,-30.0
11475,NONINHIB131-0207,0,-17.85535915900327,-1.092111580025321,0.0,4.928948971714499,6.779195018332302,0.0,-3.059957206006076,-10.29928395498837,-30.0
11476,NONINHIB131-0451,0,-15.28764773775838,-0.4264067066601797,0.0,2.93665060620574,4.25431667906414,0.0,-1.468384166494781,-9.991471325643488,-30.0
11477,NONINHIB131-0634,0,-11.46680730939115,-0.8149354498709749,0.0,0.6962569109326069,3.52251334715711,0.0,-2.03970247117506,-10.10267497234736,-29.0
11478,NONINHIB131-0311,0,-13.41265782802802,-0.1725919869329141,0.0,0.957875108373628,2.892482703265796,0.0,-0.0843236428988298,-9.819215646220073,-30.0
11479,NONINHIB131-0382,0,-16.65056953864842,0.3114567680678818,0.0,2.274018945361104,4.398167882754933,0.0,-0.1560560515476631,-9.82298199401248,-30.0
11480,NONINHIB131-0370,0,-18.6717409842262,0.0189882123338827,0.0,3.934833025876424,6.292225517347378,0.0,-1.112122822359186,-9.53781705102756,-29.0
11481,NONINHIB131-0017,0,-12.04248309506838,-0.0835554105094274,0.0,0.5054269861096146,2.027653594073854,0.0,-0.1227306225294548,-9.715688547923946,-28.0
11482,NONINHIB131-0829,0,-17.05398533729385,0.0132727100271404,0.0,2.000817394645037,5.764272656593675,0.0,-0.1557553833118433,-9.431377959339898,-30.0
11483,NONINHIB131-0524,0,-20.14440516470459,-1.168926788017976,0.0,6.279320671654705,7.50226712748481,0.0,-2.31879333998602,-9.85053749356939,-30.0
11484,NONINHIB131-0774,0,-15.51927311032632,0.062012545093313,0.0,1.477263367535397,4.301401700543465,0.0,-0.0934171808083753,-9.772012677962266,-30.0
11485,NONINHIB131-0901,0,-11.16468074275908,-1.27852611308264,0.0,0.9750427511973612,4.215768483734609,0.0,-3.494511776228057,-10.74690739713787,-27.0
11486,NONINHIB131-0252,0,-11.06920595073207,-0.3682080112224185,0.0,0.7220779312589912,1.332842309911393,0.0,-1.321212557763285,-10.70370627854709,-27.0
11487,NONINHIB131-0026,0,-18.31150244560304,0.3756106219702997,0.0,3.607497949182152,4.004271626405353,-0.0535192113816108,-0.152259968396082,-10.52990142782346,-30.0
11488,NONINHIB131-0457,0,-17.4061273456271,-0.5493396705049816,0.0,4.006181171155186,4.654537375579729,-0.0546492962470338,-0.756006043306391,-10.105403808951,-30.0
11489,NONINHIB131-0898,0,-17.78636826037255,-0.6100908490538199,0.0,4.002663376860028,5.727018730891722,0.0,-2.522610698158442,-11.18938769983333,-29.0
11490,NONINHIB131-0185,0,-17.54329785396913,-1.198793809548473,0.0,3.504488061105121,6.775759978286623,0.0,-2.843266999692428,-11.30511062381856,-29.0
11491,NONINHIB131-0415,0,-13.89410842863072,-0.02616053455234,0.0,1.087157573635977,3.131101932841466,0.0,-0.1078373854698263,-9.809846842175377,-30.0
11492,NONINHIB131-0648,0,-17.2862138003984,0.4029548294092865,0.0,2.72826408295332,4.652335738275997,0.0,-1.500917449799744,-11.00357659955944,-30.0
11493,NONINHIB131-0529,0,-17.07359531869879,0.0927841376517778,0.0,3.446548827541164,5.830495285898541,0.0,-2.014518429834276,-9.71828549744214,-30.0
11494,NONINHIB131-0236,0,-13.43018457733779,-0.055987768941178,0.0,2.056317750142444,1.995022058789254,0.0,-0.0358850928362585,-9.470717630183572,-29.0
11495,NONINHIB131-0132,0,-17.87893040684248,-1.165233574169787,0.0,2.025269128904347,9.560921864789451,0.0,-3.851264600521718,-11.30923758784002,-28.0
11496,NONINHIB131-0836,0,-11.87620269447034,0.0164547907116229,0.0,0.646294896139716,1.760537412069425,0.0,-0.1066403472732652,-9.5595559428225,-28.0
11497,NONINHIB131-0871,0,-14.37730054090607,-0.0236772099893437,0.0,0.6662206309993053,4.565589046903005,0.0,-0.2832198808039116,-9.452387953796917,-28.0
11498,NONINHIB131-0479,0,-18.01411507848497,-0.967977960294554,0.0,4.105826481592021,7.055756632087378,0.0,-2.072950745503974,-9.893460670603416,-30.0
11499,NONINHIB131-0105,0,-19.51652360992193,-0.7170846461169241,0.0,4.821082888342289,6.983066800348934,0.0,-1.408502302094869,-9.837960869442668,-30.0
11500,NONINHIB64-0236,0,-18.21244993858527,-0.1745899524369895,0.0,2.622208372371915,3.867700834437255,0.0,-0.9473832961269708,-12.84451398034025,-45.0
11501,NONINHIB64-0479,0,-23.76276776366976,0.0150545504817807,0.0,4.80938192071194,5.211881374085806,0.0,-0.1043165286120157,-13.83076644700259,-45.0
11502,NONINHIB64-0660,0,-18.71774793273034,-0.0236769204845336,0.0,1.058831038989729,5.323195405875503,0.0,-0.0795274757165181,-12.43892588406607,-45.0
11503,NONINHIB64-0783,0,-20.30431658990092,0.0111531141232944,0.0,4.727298515980237,3.019677610562212,0.0,-0.074726431911111,-12.6209137811461,-45.0
11504,NONINHIB64-0268,0,-18.49313300256254,-0.0859640165014786,0.0,1.820320507007682,5.985491648966945,0.0,-1.847372952516193,-12.62065781560568,-45.0
11505,NONINHIB64-0650,0,-24.31584694296726,0.1642657717014231,0.0,5.032554258467508,5.568376540146801,0.0,-0.1681389607266461,-13.71878933337848,-45.0
11506,NONINHIB64-0269,0,-15.18604921544757,0.0687043791054031,0.0,2.047072173885045,0.7047452144962335,0.0,-0.119184824568022,-12.48471227252912,-44.0
11507,NONINHIB64-0964,0,-21.39917017039261,0.0470371810044571,0.0,4.677878745118369,4.453367393305871,0.0,-0.9262961241068354,-13.14718297507034,-45.0
11508,NONINHIB64-0145,0,-20.6193611017221,0.3422593615871483,0.0,4.601343406778369,2.89576829674188,-0.0627859467731056,-0.049360316438252,-12.89213629982578,-46.0
11509,NONINHIB64-0961,0,-25.18005192469464,0.2300473915494331,0.0,5.839076386049192,4.630790083816919,0.0,-0.1788013220053515,-14.65893938528416,-46.0
11510,NONINHIB64-0208,0,-18.49708027430897,0.1584962617087149,0.0,1.641584987377382,3.398366973109296,0.0,-0.0957060616773326,-13.39433811379104,-46.0
11511,NONINHIB64-0353,0,-17.33540391177085,0.2396867766684488,0.0,1.653159215620417,2.628192612030761,0.0,-0.1052232914407078,-12.91958859889201,-44.0
11512,NONINHIB64-0160,0,-21.43634302985702,0.1718261801213316,0.0,3.128249037679371,2.804720955851007,0.0,-0.0759299303051278,-15.40747678651041,-46.0
11513,NONINHIB64-0347,0,-17.02758332957965,0.2224659918530563,0.0,2.017544873134102,1.131981363660725,0.0,-0.0326297943318152,-13.68822089526338,-45.0
11514,NONINHIB64-0211,0,-16.71645324508972,-0.2226218194608327,0.0,0.9714516915857532,4.386695156487076,0.0,-1.431285621570533,-13.01221383804841,-44.0
11515,NONINHIB64-0828,0,-21.5916969803955,0.1173998894648002,0.0,3.730545937975831,3.466426707433038,0.0,-0.0818116842382657,-14.35913612975946,-46.0
11516,NONINHIB64-0946,0,-19.48286997588366,0.2426937151333323,0.0,3.888441624153074,2.971921545084024,-0.0031991657439377,-0.1128768553066856,-12.49588911256342,-46.0
11517,NONINHIB64-0715,0,-21.80262348906727,0.1012804249472617,0.0,3.154560406366091,4.676658216169562,0.0,-0.0966939522232394,-13.96681839380699,-46.0
11518,NONINHIB64-0455,0,-27.18373097382865,-0.0995296601147481,0.0,6.705024723673887,5.460696337183435,0.0,-0.1516885348219759,-15.26922810790802,-45.0
11519,NONINHIB64-0454,0,-21.71115327518019,0.0656898928708562,0.0,2.800468762092987,4.200499264542395,0.0,-1.400443732650948,-16.04493908832501,-45.0
11520,NONINHIB64-0629,0,-20.50202445489376,0.127776581703605,0.0,3.94171989835977,3.392753970357535,-0.0239275130931545,-0.1850646664389664,-13.24876618400549,-46.0
11521,NONINHIB64-0865,0,-23.46358103758503,0.0593016497619498,0.0,5.532892726033197,4.491358726125872,0.0,-0.1460723276096118,-13.52610026327375,-46.0
11522,NONINHIB64-0165,0,-25.7626827150878,0.0864933662830878,0.0,6.28799087674911,4.580068448443581,0.0,-0.1149147692591754,-14.92304479287122,-46.0
11523,NONINHIB64-0463,0,-22.75807191367385,-0.0926890720934034,0.0,4.360514415405169,4.895665624913454,0.0,-1.155947613457143,-14.7505285589059,-46.0
11524,NONINHIB64-0985,0,-25.51872974099861,0.0211104868566656,0.0,5.942301444880286,5.963389717812606,0.0,-0.1648936967734621,-13.75682178822217,-46.0
11525,NONINHIB64-0738,0,-25.33788437878284,0.0615499744463568,0.0,6.292779007115314,5.477227173381562,0.0,-0.1972254093296918,-13.70355363316958,-46.0
11526,NONINHIB64-0401,0,-14.55049566881462,0.1483702264518024,0.0,1.236864194621103,0.4704257758622589,0.0,-0.0349738406160838,-12.72980931249549,-42.0
11527,NONINHIB64-0467,0,-21.72098168159027,0.141169693311823,0.0,2.56123385990486,3.476066218498181,0.0,-0.2684787498733414,-15.81099065974877,-46.0
11528,NONINHIB64-0692,0,-16.4269402256039,0.2383161094629508,0.0,1.07494787794576,1.678248169271228,0.0,-0.034247998210543,-13.46967606713406,-45.0
11529,NONINHIB64-0036,0,-15.59706635857729,0.178612642569434,0.0,1.155596986851742,1.208606727220104,0.0,-0.0372521869218864,-13.0915021888577,-44.0
11530,NONINHIB64-0270,0,-23.34808480736501,0.063981604626573,0.0,5.541578924329679,5.178377425085818,0.0,-0.3058262629887786,-12.86997311631148,-46.0
11531,NONINHIB64-0634,0,-15.79162210982904,0.1573963715113985,0.0,1.184997939683217,1.111669184095081,0.0,-0.0777235978439954,-13.41528221238332,-41.0
11532,NONINHIB64-0544,0,-26.57830443240273,0.1981749619220693,0.0,7.286523132146477,5.126067177198001,0.0,-0.1271977793618078,-14.09473694049802,-46.0
11533,NONINHIB64-0028,0,-16.52179405510542,-0.0442278709588117,0.0,1.517629446309502,3.898939069359039,0.0,-1.954770325344684,-13.10422373574102,-42.0
11534,NONINHIB64-0803,0,-15.43251517279787,0.1985561865310069,0.0,1.339675935998184,1.3631410063158,0.0,-0.043046015627101,-12.57418805958014,-45.0
11535,NONINHIB64-0768,0,-15.76893296981689,-0.0901844662096425,0.0,2.349455503551326,0.8717141110092598,0.0,-1.001779528632927,-13.63972735009929,-42.0
11536,NONINHIB64-0400,0,-18.6809156397354,0.0845783486484811,0.0,2.103030679269978,3.955799849764389,0.0,-0.1017559166324453,-12.6392626786851,-46.0
11537,NONINHIB64-0377,0,-26.90431389246623,0.086494945546533,0.0,7.127978624094339,5.416495729783037,0.0,-0.1603165988762761,-14.43366119191842,-45.0
11538,NONINHIB64-0898,0,-22.709621051668,0.0834175059866345,0.0,3.931553661245653,4.375354457138383,0.0,-0.0887602426545946,-14.40805566995232,-46.0
11539,NONINHIB64-0993,0,-14.80354727245212,0.1754099805526061,0.0,0.6962272413217762,0.9811339870871052,0.0,-0.0872790208719173,-13.03805508436244,-44.0
11540,NONINHIB64-0520,0,-20.74578803613549,-0.0541434851922417,0.0,4.434087387586579,3.252491266898778,0.0,-0.1052812179934726,-13.21863408483568,-46.0
11541,NONINHIB64-0673,0,-21.33385472262198,-0.14906975700678,0.0,5.261367385950644,3.966153824346293,0.0,-0.1864149453432162,-12.44181821467464,-45.0
11542,NONINHIB64-0895,0,-19.09913781058822,0.1375920932232407,0.0,1.759463083156606,2.191650808418035,0.0,-0.1212915826894587,-15.13172340847996,-45.0
11543,NONINHIB64-0977,0,-14.77368597250061,0.1700045302333956,0.0,1.747631351399195,0.5178379073174255,0.0,-0.1205214456230536,-12.45873362917337,-43.0
11544,NONINHIB64-0186,0,-17.52219436721171,-0.6529161794468473,0.0,2.667057218383525,4.743597998387576,0.0,-1.723045992585971,-12.48750132247324,-42.0
11545,NONINHIB64-0464,0,-18.12076526955389,-0.3058385122462925,0.0,2.720338346142126,4.070978664949416,0.0,-1.982994009265947,-13.61828077997416,-45.0
11546,NONINHIB64-0758,0,-25.90925431081669,0.2028073424227523,0.0,7.621889177311914,5.44019209361295,-0.0331756563646848,-0.0532458498825562,-12.73078720371586,-46.0
11547,NONINHIB64-0786,0,-23.94848124799319,0.0040961861133416,0.0,5.172030919639292,4.645774914317917,0.0,-0.2453054844133142,-14.3718847123364,-46.0
11548,NONINHIB64-0694,0,-20.10002447033803,0.1735268166051037,0.0,3.544409992709598,3.43836942969092,0.0,-0.2544419544249465,-13.19816018575693,-46.0
11549,NONINHIB64-0926,0,-15.40725615723022,0.0617073241779849,0.0,1.237228029347443,0.7618197771444102,0.0,-0.0522162867202055,-13.39871731328049,-44.0
11550,NONINHIB64-0277,0,-21.32030771568134,-0.3109765841318949,0.0,3.836933891418039,4.517197934202704,0.0,-1.76605615084875,-15.04320862504119,-45.0
11551,NONINHIB64-0386,0,-20.85719081066709,0.0820308644821091,0.0,4.892359932290401,2.988861902972257,0.0,-0.0961886206116027,-12.99012673153402,-46.0
11552,NONINHIB64-0840,0,-15.95395592788264,0.1097908411240962,0.0,1.201792852275048,1.768505388605354,0.0,-0.1832364399957626,-13.05710328587429,-44.0
11553,NONINHIB64-0055,0,-15.87778862879168,0.0345270521126406,0.0,1.40791034478716,0.7391212345756685,0.0,-0.1137127857765314,-13.80994278309299,-44.0
11554,NONINHIB64-0017,0,-15.5475989462655,0.2440481171580461,0.0,1.098218343947792,1.685016367518892,0.0,-0.0353789938743815,-12.55569511151452,-43.0
11555,NONINHIB64-0677,0,-14.74304005712948,0.186429861866028,0.0,0.8755701255786335,0.7857521100580925,0.0,-0.0359318856261566,-12.93121984525305,-46.0
11556,NONINHIB64-0343,0,-15.57572995414557,0.1577581234945194,0.0,1.661392906001311,0.3588037892646753,0.0,-0.0338415172343111,-13.43161665261914,-45.0
11557,NONINHIB64-0641,0,-15.94585166884099,0.2242111885340296,0.0,1.050248431054024,1.159691248024319,0.0,-0.1183871140716136,-13.63008791530001,-46.0
11558,NONINHIB64-0547,0,-18.62378755530335,-0.0138470207126306,0.0,2.162588018861834,5.778267116126335,0.0,-1.886301023378347,-12.58308046440607,-45.0
11559,NONINHIB64-0640,0,-15.0988345855294,0.3151775669435335,0.0,0.8192321695351894,0.9365981333712624,0.0,-0.0478056536359794,-13.07563236931583,-46.0
11560,NONINHIB64-0097,0,-21.9818075821815,0.1126558142751719,0.0,4.578331614511808,3.417645993851056,-0.0207360947984796,-0.1368330255522665,-14.03074327989407,-46.0
11561,NONINHIB64-0136,0,-22.62697945763867,0.1172060243134854,0.0,6.455684987315317,3.555934957750105,0.0,-0.1395106999322209,-12.63766418819159,-46.0
11562,NONINHIB64-0214,0,-14.89942789276902,0.1961359178809061,0.0,1.872278405491397,0.5053445659145837,0.0,-0.0960397162213134,-12.42170871970347,-46.0
11563,NONINHIB64-0081,0,-21.66588443481415,-0.0830726860462357,0.0,4.244936815285882,5.093259277882771,0.0,-0.6013588770600947,-13.01211990475213,-46.0
11564,NONINHIB64-0249,0,-15.81726647288706,0.1888570610373335,0.0,1.300221649186278,1.065819229432873,0.0,-0.0317122675580243,-13.29408080078838,-45.0
11565,NONINHIB64-0879,0,-15.81426061717612,0.0503480389954131,0.0,1.904611021090932,0.7463158778624347,0.0,-0.0715835481888071,-13.18456922741598,-44.0
11566,NONINHIB64-0199,0,-14.92329777082487,0.1054910412392076,0.0,1.417286428137686,0.3077535274237562,0.0,-0.0389126652086787,-13.13167943923327,-46.0
11567,NONINHIB64-0834,0,-16.73630991144564,0.0220684816749974,0.0,2.349604311530129,1.770328664412227,0.0,-0.1085074862795665,-12.70281594010839,-44.0
11568,NONINHIB64-0281,0,-21.26396796617992,-0.2230398701670379,0.0,5.252424770353264,4.760416954536231,0.0,-1.184916920086423,-12.65908303154401,-45.0
11569,NONINHIB64-0567,0,-22.66361768443421,0.0002913966304322,0.0,5.320041340851458,4.690617766379728,0.0,-0.1771105519954574,-12.82977773256789,-46.0
11570,NONINHIB64-0245,0,-23.12372132881137,-0.0490543803082152,0.0,4.661822662470877,3.238894574757887,0.0,-0.0723397384199351,-15.34439821031083,-46.0
11571,NONINHIB64-0901,0,-15.58115275656601,0.1495015358893511,0.0,1.397423069019351,1.017103246401257,0.0,-0.0323650531061829,-13.04948995836185,-44.0
11572,NONINHIB64-0592,0,-21.21995607974641,-0.0948828712389922,0.0,5.676446544797091,3.283191646958585,0.0,-0.2137334236049256,-12.56893418283425,-45.0
11573,NONINHIB64-0835,0,-23.76781603733362,-0.3390294343579683,0.0,7.458673714623683,5.776435569785371,0.0,-1.556683647009431,-12.42841983429207,-44.0
11574,NONINHIB64-0424,0,-18.9138210513589,0.0767352221259614,0.0,3.091340806363269,3.338540788068713,0.0,-0.1042231011530603,-12.51142733595407,-46.0
11575,NONINHIB64-0702,0,-16.67345931215277,0.0288236879050555,0.0,1.278707332954855,1.069985972121049,0.0,-0.1020402266922247,-14.39798254586367,-45.0
11576,NONINHIB64-0546,0,-21.76978725866357,0.0740176773769076,0.0,3.175315252739711,4.682259887524379,0.0,-0.1167833880142425,-13.95497782903658,-45.0
11577,NONINHIB64-0071,0,-16.69807592277648,0.1818291240054691,0.0,1.428439198050637,1.263692312191142,0.0,-0.1338734617350497,-13.95798875026458,-45.0
11578,NONINHIB64-0666,0,-15.97937747927426,0.0112699632853446,0.0,1.768565157753892,1.459174553212915,0.0,-0.0723026889013624,-12.81267049392318,-42.0
11579,NONINHIB64-0771,0,-23.55581230934549,-0.1715835426983119,0.0,6.29548875922178,2.332486294641149,0.0,-0.4715803045566183,-15.57100110273768,-45.0
11580,NONINHIB64-0987,0,-23.27393428752548,-0.0600883793378193,0.0,6.188480006852842,4.468889478034543,0.0,-0.1712011306920061,-12.84785431266755,-46.0
11581,NONINHIB64-0038,0,-20.47804711247627,0.2177224223646044,0.0,2.631937551536566,3.157402385167825,0.0,-0.1866627564778156,-14.65764750988501,-46.0
11582,NONINHIB64-0617,0,-22.20085334769792,0.090159541525079,0.0,5.810005926639633,3.755879860362893,0.0,-0.0353496662378901,-12.58015768540781,-46.0
11583,NONINHIB64-0037,0,-16.1710696547565,0.1215574100738979,0.0,1.019500010931142,2.069764110840242,0.0,-0.0710459970805814,-13.0312941199918,-46.0
11584,NONINHIB64-0053,0,-17.00282421768716,0.0878530164402025,0.0,2.944309933516251,1.310248793861138,0.0,-0.0632657715470202,-12.72367824541652,-45.0
11585,NONINHIB64-0638,0,-15.71407059375015,0.1570223495946823,0.0,1.35329880505733,1.045738846865242,0.0,-0.0301964538919975,-13.18820704612426,-44.0
11586,NONINHIB64-0556,0,-15.69090552257039,0.1338012898497641,0.0,0.9796686781655808,0.9226835244789982,0.0,-0.1058577720333581,-13.76060980210968,-44.0
11587,NONINHIB64-0531,0,-16.96641190441878,0.1857470205324523,0.0,1.929098839767812,2.366850079049164,0.0,-0.1389331807376628,-12.62364914580712,-44.0
