oldID-poseID,Class,if_X_fa_atr,if_X_fa_elec,if_X_fa_pair,if_X_fa_rep,if_X_fa_sol,if_X_hbond_bb_sc,if_X_hbond_sc,interface_delta_X,total_score_X
NONINHIB2-0760,0,-10.45966768937833,-1.563700192891359,0.0,0.398073170114003,10.3845501245135,0.0,-5.439426635037909,-6.680171222680201,-58.0
NONINHIB2-0371,0,-12.07766808660017,0.0363373550692818,-0.357640393989118,0.6172646260545207,7.567021946736122,0.0,-0.0031368110679899,-4.217821363796929,-64.0
NONINHIB2-0363,0,-10.20912893521418,-1.943497267904455,0.0,0.6083347863992004,10.85752783900762,-0.0026715886115294,-5.001102489573033,-5.690537655896378,-70.0
NONINHIB2-0821,0,-8.771006893748199,-0.1802036259093586,-0.3501664369895707,0.2967813905682306,5.967489670409713,0.0,-1.320415458971909,-4.357521354640994,-59.0
NONINHIB2-0050,0,-12.30022452738085,-2.682891381722836,0.0,1.44382808123828,10.37969610897694,-0.1721814872986819,-2.071725582670806,-5.403498788858315,-73.0
NONINHIB2-0801,0,-13.72282711120315,-2.334918886182288,0.0,0.8700514820008721,14.93774060396322,-0.0531947873757133,-4.323830833585566,-4.62697953238262,-75.0
NONINHIB2-0484,0,-16.02980848389234,-3.092359259993153,0.0,2.032118674638332,18.33343120386985,0.0,-5.512666441191178,-4.269284306568579,-80.0
NONINHIB2-0226,0,-11.9516366150121,-1.621977809251619,0.0,0.5966746726648581,9.554030465185225,0.0,-2.949238925715356,-6.372148212129105,-65.0
NONINHIB2-0357,0,-8.321879377970253,-1.247384765593828,0.0,0.7660576709648468,6.533912778559033,0.0,-2.4708575064241,-4.740151200464652,-64.0
NONINHIB2-0642,0,-13.747363542327,-2.6017011035223,0.0,1.343881224833558,15.011550953613,0.0,-8.106015896239194,-8.09964836364179,-72.0
NONINHIB2-0144,0,-9.836848657633892,-1.578176956881439,0.0,0.4181071311234064,8.569537069855595,0.0,-2.693181885906115,-5.120563299442438,-66.0
NONINHIB2-0898,0,-10.33176532190191,-2.316036527486044,-0.0328481138197844,1.038210855343914,11.59408825617766,0.0,-5.352934416927143,-5.401285268613492,-55.0
NONINHIB2-0260,0,-8.34836494817173,-1.125031757149298,0.0,0.4445276436799759,8.509112796132877,0.0,-3.944807321085654,-4.46456358659384,-64.0
NONINHIB2-0980,0,-13.41724515902352,-0.8858692561144954,0.0,1.041722930641436,10.04429058579526,0.0,-2.903834205611177,-6.120935104312593,-69.0
NONINHIB2-0488,0,-15.17262878894944,-1.818038141533166,0.0,1.15077816809744,16.43455736569608,0.0,-4.610818891372565,-4.016150288060999,-77.0
NONINHIB2-0967,0,-16.03026152172752,-3.388059492043544,0.0,1.243588575246577,16.70292014866754,0.0,-5.979271696373718,-7.451083986230515,-74.0
NONINHIB2-0819,0,-8.467795710104111,-1.964193717999475,0.0,0.1951347335767423,9.039250596303054,0.0,-4.150149862842985,-5.347753961066701,-57.0
NONINHIB2-0737,0,-11.68826008916767,-2.850294718751008,0.0,0.6191171577707792,11.25754630471702,0.0,-3.776397908415395,-6.438289253846278,-65.0
NONINHIB2-0169,0,-12.05979303648092,-2.26375495859595,-0.0007176291113296,1.520263107906021,13.67488636352759,0.0,-5.657035378358676,-4.786151531113546,-68.0
NONINHIB2-0134,0,-9.043702748877696,-1.534015736844098,0.0,0.6644099211448975,8.63448785532355,0.0,-2.72850426442352,-4.007324973676987,-51.0
NONINHIB2-0340,0,-11.32413122795006,-1.508526182169076,0.0,0.8005357650607948,8.963715208813891,0.0,-5.143387196629883,-8.21179363287456,-52.0
NONINHIB2-0972,0,-7.376370424550988,-0.9333433824549467,0.0,0.2123187313635299,5.491531410821381,0.0,-2.382167385116188,-4.988031049936581,-57.0
NONINHIB2-0496,0,-10.89650065849382,-0.9110967482206156,0.0,1.129403432390427,10.61735813664632,-1.279794831539458,-2.730268223639615,-4.070898892856803,-63.0
NONINHIB2-0660,0,-9.225064846435998,-1.106455282798591,-0.0281569364993174,0.5458688762271322,9.939932547938817,0.0,-4.150117075141555,-4.023992716709472,-59.0
NONINHIB2-0747,0,-12.7281739531707,-1.202606971839502,0.0,1.351227693233932,9.35458562114736,0.0,-1.433933227794793,-4.658900838423506,-63.0
NONINHIB2-0041,0,-11.11833340107078,-1.44975655985737,0.0,0.7760780383291149,10.19412842133192,0.0,-3.427572850450243,-5.025456351717594,-59.0
NONINHIB2-0179,0,-13.81611124286137,-3.311183935887426,0.0,1.354843961490133,15.8318259471735,0.0,-5.944509665922586,-5.885134936007944,-72.0
NONINHIB2-0042,0,-10.28211197458986,-0.473643272413002,0.0,0.6059433618092953,7.613473180234996,0.0,-1.622163165167309,-4.158501870125292,-66.0
NONINHIB2-0887,0,-16.14561470465014,-2.602351428354555,0.0,2.405164770020747,16.69582129409123,0.0,-6.440248658178484,-6.087228727071079,-75.0
NONINHIB2-0576,0,-16.04733434408227,-3.76870352575273,0.0,1.349114134877982,16.70677326714708,0.0,-7.813406766164191,-9.573557233973816,-78.0
NONINHIB2-0546,0,-8.579675926636265,-2.852207466673502,0.0,0.5622978816786599,9.71400797574256,0.0,-3.644478093307301,-4.800055629195413,-63.0
NONINHIB2-0435,0,-16.45076876212006,-2.005315653418656,0.0,2.740902116363805,14.81998354303669,0.0,-6.526681393205609,-7.421880149343906,-73.0
NONINHIB2-0845,0,-9.403401981375282,-0.9127374496218232,-0.3638495381054156,0.5215562608897016,8.920884807574838,-0.0028071335147974,-3.261833797423343,-4.50218883157595,-61.0
NONINHIB2-0243,0,-7.393133035384017,-0.8772317950729478,0.0,0.5482710454743028,5.758766536243774,0.0,-2.313276339421642,-4.276603588160469,-56.0
NONINHIB2-0520,0,-13.21127865859526,-1.894411673526261,0.0,1.447174715791289,14.13408775794255,0.0,-4.912072938477098,-4.436500796864266,-65.0
NONINHIB2-0490,0,-7.354029793661539,-0.3505108909929993,0.0,0.2346599853729003,5.291969156767072,0.0,-2.329080236955465,-4.506991779470127,-59.0
NONINHIB2-0902,0,-15.16005381965915,-2.377255274957098,0.0,1.508886879818783,17.65086202683783,0.0,-5.865786535377853,-4.243346723337254,-77.0
NONINHIB2-0753,0,-11.34944926969765,-0.301571244901329,-0.315666830556637,0.489062510897611,6.642406143015978,0.0,-0.4713415357274393,-5.306560226969395,-61.0
NONINHIB2-0242,0,-9.02847090305586,0.3325720540340671,0.0,0.3316344723227303,4.350768388065853,0.0,-0.1612746389618991,-4.17477062759508,-51.0
NONINHIB2-0149,0,-14.35512688835188,-1.914240902171354,0.0,1.180183375163506,13.3013748881925,0.0,-3.421475025970523,-5.209284553138332,-71.0
NONINHIB2-0165,0,-8.959880069049905,-0.7661706276719223,0.0,0.3903195243646224,8.226330037176012,-0.0134339827770649,-2.957688107972372,-4.080523225930619,-64.0
NONINHIB2-0538,0,-11.36436320387911,-2.663239494742327,0.2410600104043965,0.6806249263137488,12.42486819188189,0.0,-4.154506350028137,-4.835555920049273,-58.0
NONINHIB2-0521,0,-8.568186261184383,-2.773289305876721,0.0,1.253199104661098,9.837829291256956,0.0,-4.326939143126081,-4.577386314269233,-64.0
NONINHIB2-0244,0,-15.79931894049332,-1.746164133092777,0.0,2.46628288734114,15.50605035968047,0.0,-7.711673111781269,-7.284822938345542,-80.0
NONINHIB2-0420,0,-7.496160563070589,-0.6670985125724342,0.0,0.5664934834779615,6.820174784471146,0.0,-3.279340854755608,-4.055931662448984,-57.0
NONINHIB2-0237,0,-11.4933872285932,-0.7933925947235275,0.0,0.3555266391627356,8.944103225031176,-0.2024390340640814,-1.439546327135869,-4.62913532032303,-58.0
NONINHIB2-0444,0,-7.554211877850685,-0.6565232427019402,0.0,0.4975605710405489,6.10953938219709,0.0,-2.461801412930212,-4.065436580245205,-50.0
NONINHIB2-0530,0,-13.09926850448501,-0.0471084782765791,0.0,1.205333531777433,9.23678849434741,0.0,-1.323822470844801,-4.028077427481094,-73.0
NONINHIB2-0809,0,-11.2155726000834,-0.2772086001610819,0.0,0.6452006369435367,8.304184994843398,-1.470545734173779,-0.1650926825188609,-4.179033985149999,-60.0
NONINHIB2-0617,0,-10.35920719762071,-0.2012573399229131,0.0,0.3433683499639301,8.490077504649435,0.0,-3.322292050147685,-5.0493107330783,-58.0
NONINHIB2-0220,0,-10.18568482716146,-1.628776665167686,0.0,1.04726750695113,10.2838684673698,-0.1127111911081872,-4.895274546684488,-5.491311255800838,-56.0
NONINHIB2-0890,0,-15.64577882020967,-0.2785626076111777,0.0,1.191291198243562,12.74764575152208,0.0,-2.430926959595732,-4.416331437650797,-72.0
NONINHIB2-0911,0,-10.49856678465658,-0.5630913181317431,0.0,0.5604002010015847,9.748212351755091,0.0,-3.600470122696205,-4.353515672728008,-63.0
NONINHIB2-0952,0,-8.52873698557487,-1.64510491225123,0.0,0.6613421851884596,8.489634178624192,0.0,-5.438914008602718,-6.461779542616341,-62.0
NONINHIB2-0061,0,-12.50497145499212,-2.617952721500053,0.0,0.5774126511237228,13.36643679588365,0.0,-3.629855468885857,-4.80893019837049,-72.0
NONINHIB2-0285,0,-14.92102994429333,-3.36943388730696,0.0,1.477151003089193,16.89719887419296,0.0,-5.010510586289019,-4.926624540607236,-71.0
NONINHIB2-0706,0,-14.6067355282361,-2.909725170320259,0.0,2.203853066183683,15.25787714599151,0.0,-4.014272211534117,-4.069002697915494,-75.0
NONINHIB2-0329,0,-9.138969390088825,-0.5132421085774382,0.0,0.3689911311839751,6.634329074521747,0.0,-1.40573814674105,-4.05462943970133,-56.0
NONINHIB2-0083,0,-11.4219029062242,-0.3673364306363237,0.0,1.000717288714213,8.642795215107435,0.0,-2.094176840462159,-4.239903673500748,-58.0
NONINHIB2-0625,0,-11.62205511401262,-2.350230158330374,0.0,1.273526016391588,11.05219087867281,0.0,-5.036348566428196,-6.682916943706914,-63.0
NONINHIB2-0770,0,-7.710236186665134,-2.441124598459001,0.0,0.3768598531306452,6.949369050785799,0.0,-4.265003482941362,-7.090135364149319,-51.0
NONINHIB2-0678,0,-6.927102866549831,-0.4688412129766908,-0.3462255791834082,0.1871584929456276,4.618997728224121,-0.7989526172783837,-1.190098476571818,-4.92506453139049,-50.0
NONINHIB2-0669,0,-11.0104203808929,-2.049192181833757,0.0,0.9993443624804969,10.36036302341922,0.0,-3.844576372110449,-5.544481548937711,-63.0
NONINHIB2-0457,0,-11.72327487632501,-2.888914466667898,-0.347182088176919,0.8558676796521922,12.70139732425059,0.0,-4.363201613393856,-5.765308040660557,-72.0
NONINHIB2-0573,0,-11.14542271719584,-1.635710556907077,0.0,0.6569384465518852,10.27019585626808,0.0,-2.171671723302885,-4.025670694586097,-68.0
NONINHIB2-0959,0,-10.61857039126662,-0.91933340797487,0.0,0.9104541653691286,8.853783896141476,0.0,-2.391314997252134,-4.164980734983146,-65.0
NONINHIB2-0068,0,-9.749055358093392,-1.683518416989933,0.0,0.2950332625764531,10.47289986735686,-0.9194173670127622,-3.332520437221759,-4.916578449384588,-64.0
NONINHIB2-0365,0,-9.343090484215644,-1.76376907868938,0.0,0.3355111280401161,8.582905024257661,0.0,-2.58431351093913,-4.772756921546716,-65.0
NONINHIB2-0058,0,-9.340212455461003,-2.319067311240806,0.0,0.5225621509815482,8.978130315841645,0.0,-2.675392865828221,-4.833980165706635,-75.0
NONINHIB2-0605,0,-8.41048014932494,-2.76377036517716,-0.0230532586066601,0.331964306584905,9.270561394619062,0.0,-3.757034214904121,-5.351812286808808,-57.0
NONINHIB2-0587,0,-9.63514159050501,-1.456474080307383,0.0,0.9655355662747752,8.537239841619567,0.0,-4.31444763500265,-5.903287897921018,-59.0
NONINHIB2-0313,0,-15.23436226027807,-2.69947535820089,0.0,2.833842240693412,14.87568381786477,0.0,-4.64356062297545,-4.867872182896235,-61.0
NONINHIB2-0393,0,-9.853730448746866,0.1528865722102159,0.0,0.8387219855964759,5.056780102489619,0.0,-0.261508674316309,-4.066850462766524,-55.0
NONINHIB2-0143,0,-15.88102990176594,-3.445970945694798,0.0,2.859189688392326,16.35088791746944,0.0,-8.220090330419545,-8.33701357201835,-67.0
NONINHIB2-0676,0,-10.45833507754833,-0.4064612594837206,0.0,0.6014314544802801,8.72097272999308,0.0,-4.002031086056787,-5.544423238615764,-60.0
NONINHIB2-0273,0,-10.7286342961801,-0.7614407273347393,0.0,0.5877434095458739,10.25342892541371,0.0,-3.372341476069946,-4.021244164624704,-59.0
NONINHIB2-0542,0,-8.505164807935945,-0.8287031661450226,0.0,0.5153921330044796,7.131008403406486,0.0,-2.497401519616435,-4.184868957285971,-59.0
NONINHIB2-0118,0,-13.99125469230858,-2.507031757545304,0.0,1.171090134421365,15.48613105132672,0.0,-5.845157242082617,-5.686222506188415,-58.0
NONINHIB2-0479,0,-15.07607459439532,-2.031741158871254,0.0,0.7155363923211553,16.94890572450554,0.0,-5.165819195766579,-4.609192832206418,-72.0
NONINHIB2-0203,0,-12.51299190397185,-0.6527015555933235,0.0,0.7871878822331837,9.134326406320952,0.0,-2.260468000876326,-5.504647171887427,-70.0
NONINHIB2-0776,0,-10.35196893272259,-1.008449494575054,0.0,0.6653413809084214,8.627444491818778,0.0,-3.122087671702297,-5.189720226272129,-60.0
NONINHIB2-0177,0,-22.24954452687271,-2.296017413251261,0.0,2.4642124333207,22.40787961721439,0.0,-7.18650325710079,-6.859973146689981,-79.0
NONINHIB2-0686,0,-18.49181805237204,-1.707035076382892,0.2770730668165299,2.561275388114109,17.19722564510698,0.0,-5.193692701205557,-5.356971729923316,-80.0
NONINHIB2-0103,0,-13.39204296271746,-4.544152908826544,0.0,1.421716930819457,15.74516783012627,-0.5549362371619051,-8.186243878686568,-9.510491226446447,-62.0
NONINHIB2-0413,0,-9.475730377667787,-0.9780157290428906,0.0,0.486310417192135,10.04522882482611,0.0,-4.140247326998957,-4.062454191691359,-61.0
NONINHIB2-0555,0,-18.2196884325218,-2.113067689331818,0.0,3.049137580172919,20.07492080841384,0.0,-6.892978461562878,-4.101676194829906,-81.0
NONINHIB2-0679,0,-8.285182518203873,-2.025060451060721,0.0,0.4540915291292549,7.842621042062547,0.0,-3.475687360200682,-5.489217758273298,-54.0
NONINHIB2-0241,0,-7.992640581901651,-1.49007774632015,0.0,0.3607029485061503,7.569673376070659,-1.451249926920746,-1.345701705586961,-4.349293636152879,-55.0
NONINHIB2-0333,0,-10.47410874810557,-1.807418896555393,0.0,0.5169933830172341,11.07848031579792,-0.6096533478101943,-4.152746284581555,-5.448453578237149,-60.0
NONINHIB2-0918,0,-9.252168672607514,-0.5102765166701709,-0.3542085969014068,0.5304720413608266,6.235702592218149,-1.068135032623562,0.0,-4.418614185223532,-42.0
NONINHIB2-0899,0,-19.23577216110789,-3.515165962655604,0.0,2.747748031486253,20.17370030524589,0.0,-7.340822712253666,-7.170312499284591,-79.0
NONINHIB2-0815,0,-10.43226420378451,-2.08319532928505,0.0,1.588912428085268,10.90463389347978,-0.0045813270145742,-5.471509636101195,-5.498004174620291,-63.0
NONINHIB2-0048,0,-10.96672515262326,-1.097322263321847,0.0,0.2788642207376142,10.58425154582155,0.0,-3.522001184503099,-4.722932833889217,-68.0
NONINHIB2-0325,0,-9.770006177925096,-0.7588235265801836,0.0,0.6319175961187284,7.053918439047948,0.0,-2.222527576626881,-5.065521245965556,-61.0
NONINHIB2-0020,0,-9.364362020920089,-1.681008923364649,0.0,0.9851088150218402,9.19982882805466,0.0,-3.817062977491084,-4.677496278699209,-58.0
NONINHIB2-0407,0,-11.6620885716613,-3.50062652652992,0.0,1.511352923707091,13.49733420529992,0.0,-9.899657739108974,-10.05368570829341,-64.0
NONINHIB2-0199,0,-9.264687248189512,-1.700401147821238,0.0,0.4757885145000273,8.680796080523896,-0.3148309004320964,-3.294217080412315,-5.417551781830753,-59.0
NONINHIB2-0129,0,-10.99354898611928,-1.507617368810845,0.0,1.533475512935593,9.69924328436082,0.0,-5.51710880173449,-6.785556359368229,-59.0
NONINHIB131-0997,0,-24.44037353756539,-0.581581425424689,0.0,12.47491619055904,6.617873728960194,0.0,-1.236990195881502,-7.16615523935252,-28.0
NONINHIB131-0372,0,-11.32994466817254,-1.330212708816315,0.0518017137519905,1.657198056447396,4.850610473002552,0.0,-1.145820324254466,-7.246367458041505,-28.0
NONINHIB131-0477,0,-18.53039535679927,-0.4751431478169001,0.0,6.964587268059677,6.23884524164755,-0.0168331186849165,-1.666823913371538,-7.485763026965287,-30.0
NONINHIB131-0010,0,-9.0189576077355,-1.203240858879626,0.0,0.4384022270654441,5.084910650090569,0.0,-2.645504883626747,-7.34439047308615,-29.0
NONINHIB131-0879,0,-19.07461118881875,-1.081651697152118,-0.2107269706042757,10.06861758703267,6.70737568488762,0.0,-3.408353026727185,-6.999349611382058,-30.0
NONINHIB131-0795,0,-14.40829663772856,-1.546759392072621,-0.0286694043234945,2.787097277834027,6.987823879272446,0.0,-2.293742934230866,-8.502547211249293,-29.0
NONINHIB131-0375,0,-20.1268971038633,-0.2788326493383135,0.0,6.000223722682859,8.743681664126143,0.0,-1.706752275676446,-7.368576642069002,-30.0
NONINHIB131-0007,0,-18.13576576759551,-1.221770673969664,-0.2556902678305448,6.741130290925958,6.875088881865031,0.0,-1.418142344652349,-7.415149881257094,-28.0
NONINHIB131-0574,0,-10.22345392745774,-0.5312470386603126,-0.3983630396204887,1.216159968286456,2.839130937154914,0.0,-0.9016907710319572,-7.999463871328771,-26.0
NONINHIB131-0751,0,-14.26958742235693,-0.470281548679007,-0.0311655699243658,1.686644390714264,5.746782396173058,0.0,-0.1476132052556267,-7.485220959328444,-30.0
NONINHIB131-0274,0,-8.580756818575901,-0.0755923826988237,-0.3988523053526706,0.4925005355180929,2.325800552070314,-0.0281508285629467,-0.7682542803972304,-7.033305527999119,-25.0
NONINHIB131-0750,0,-9.193243247400824,-1.472135872326351,0.0,0.6399148599330602,4.940219950428081,0.0,-2.309022293519427,-7.394266602885864,-27.0
NONINHIB131-0480,0,-11.14487435135925,0.0046550837087465,0.0,0.7289686837958471,1.215719202117316,0.0,0.0,-9.195531381737284,-24.0
NONINHIB131-0641,0,-11.88032696349328,-1.9351409423134,0.0,1.193722187920002,6.860794502505951,0.0,-2.494490737338301,-8.255441952718911,-28.0
NONINHIB131-0700,0,-16.12804308391678,-1.45671932847558,0.0,2.162437732451872,8.89974977925558,0.0,-1.721940344565354,-8.24451524525034,-29.0
NONINHIB131-0757,0,-17.82279884853597,-0.1197499420204872,0.0,2.892613033101361,8.100320014021145,0.0,-0.1848998623954657,-7.13451560582962,-30.0
NONINHIB131-0758,0,-21.61771986300519,-0.847136071740573,0.0,8.361625625017542,7.782531928527669,0.0,-2.100911550849319,-8.421609932049705,-29.0
NONINHIB131-0703,0,-13.34534981521174,-0.7153896744572631,0.1202474169438517,1.982818127041719,5.561896108440714,0.0,-1.827707785391083,-8.223485622633689,-27.0
NONINHIB131-0884,0,-18.65060763845613,-0.2197107183511446,-0.0201597151201667,2.995226368993826,7.058250644994723,0.0,-1.518430102822276,-10.35543116076133,-30.0
NONINHIB131-0559,0,-11.7046374881349,-1.063168450551532,0.0,1.063466311865477,5.464102487206127,0.0,-1.207791943553282,-7.448029083168649,-28.0
NONINHIB131-0231,0,-16.17861379682181,-0.4527073234825207,-0.0339881925332576,2.157341265693276,5.415092875436676,0.0,-0.1505325652321439,-9.243407736940071,-30.0
NONINHIB131-0911,0,-9.6766542870977,0.2910848485347685,0.0,0.7685859680930207,1.260246512807271,0.0,-0.0827868640151386,-7.43952382167754,-26.0
NONINHIB131-0509,0,-6.498707598475448,-1.633881311347053,0.0,0.4223554512925602,3.276827117660741,0.0,-2.758726390085357,-7.192132730954881,-28.0
NONINHIB131-0321,0,-18.81444620673283,-0.2072868651118915,0.0,3.188280059618228,7.184029078015419,0.0,-1.606350665162845,-10.25577459937404,-30.0
NONINHIB131-0968,0,-8.253822062689142,-1.85336326000802,0.0,0.909348624779068,4.741446037395598,0.0,-2.415901669243885,-6.872292329765969,-27.0
NONINHIB131-0156,0,-10.56980134885016,-1.710486870786491,0.0,0.7306205641959423,5.644173731568889,0.0,-1.998876115946074,-7.90437003981765,-29.0
NONINHIB131-0403,0,-8.816163412708192,-0.0797185581136079,-0.3345321554128077,0.621267451175072,2.424750765985209,-0.0299491745945939,-1.190127658101017,-7.404472741769951,-26.0
NONINHIB131-0696,0,-10.42032744132921,0.0656678644264104,-0.4170741029542114,0.4870267267080181,1.530502338380256,0.0,-0.1196116854135496,-8.873816300181943,-23.0
NONINHIB131-0111,0,-19.60395837938595,0.4952179886819431,0.0,6.563825820840794,5.603195594505451,-0.0085653865556935,-0.0824358302730885,-7.032720192186844,-28.0
NONINHIB131-0161,0,-11.9823992258509,-0.1476177158586506,0.0,2.43899286357896,2.108210107010882,0.0,0.0,-7.582813971119549,-28.0
NONINHIB131-0376,0,-17.15243479218443,-0.9178047243836908,-0.0400436188600679,2.012234184635691,8.470378071872982,0.0,-1.837308344431931,-9.464979223351063,-29.0
NONINHIB131-0494,0,-9.180074972593502,-0.2243185875390111,-0.3665621688814781,0.9240690413276752,2.282980733390013,0.0,-0.7367367729768681,-7.300642727273043,-29.0
NONINHIB131-0891,0,-8.90702252276751,0.0149718642262132,0.0,0.6628373320851552,1.276957747570168,0.0,0.0,-6.952255578886025,-25.0
NONINHIB131-0843,0,-10.73933463604262,-0.2018162221899007,0.0,0.6065644279988192,3.412920545029465,0.0,-0.1439965512894553,-7.065662436493767,-27.0
NONINHIB131-0220,0,-11.16230435304169,-1.972394170142358,0.0,1.254052212832176,6.232377363798878,0.0,-1.59826750338393,-7.246536449936912,-27.0
NONINHIB131-0297,0,-14.67324823918061,0.1384821975112447,0.0,1.278740338605303,5.859682251925551,0.0,-0.0623378869750162,-7.458681338113365,-28.0
NONINHIB131-0008,0,-22.05512367608062,0.010379791743976,0.0,8.195054522080364,7.353237308021653,-0.0105226874731833,-0.9981367659364432,-7.505111507643733,-29.0
NONINHIB131-0993,0,-15.58335898440673,0.1978243662134241,-0.0367819307732361,2.282421159263959,5.387384074511556,0.0,-0.0496561450788867,-7.802167460269629,-30.0
NONINHIB131-0158,0,-18.58192628598845,-0.9351169104882796,-0.0329002120504412,1.535664024142489,8.569509505863607,0.0,-1.379583332046276,-10.82435321056755,-29.0
NONINHIB131-0506,0,-11.96995683028581,-1.080488286225681,0.0,0.970765036016519,5.416707315746225,0.0,-1.281635273464555,-7.944608038213573,-28.0
NONINHIB131-0626,0,-11.35993828051287,-0.8596639857404522,0.0,0.7672761921846359,4.736259542110247,0.0,-1.253225762230922,-7.969292294189245,-28.0
NONINHIB131-0215,0,-7.036232219792874,-1.741495755304087,0.0,0.3953400371869066,4.092818536487038,-0.3693228090626008,-2.312756736160958,-6.971648946646383,-27.0
NONINHIB131-0200,0,-10.55141357720713,-1.03041632075957,0.0,0.6517385983337136,4.24555654429123,0.0,-1.288847985807106,-7.973382741148498,-28.0
NONINHIB131-0541,0,-21.8388442800926,-0.9989203061137096,0.0,6.796501596639155,9.08840978106068,0.0,-0.8506265317678626,-7.80347974027427,-29.0
NONINHIB131-0488,0,-11.07236461108296,-2.092129071550161,0.0,1.711962797919659,6.915799129919106,0.0,-3.048083971892569,-7.584815726686656,-28.0
NONINHIB131-0967,0,-12.36598268948437,-1.195171242786872,-0.0253343124472905,0.6845471197684674,6.163656266539101,0.0,-1.21746072461867,-7.955745583029966,-29.0
NONINHIB131-0910,0,-15.15039529153182,-0.9259358340891368,0.0,2.865930395378973,4.240640089907902,0.0,-0.6766103941637723,-9.646371034498088,-27.0
NONINHIB131-0464,0,-15.37518823606952,-1.109619061900167,0.0,1.523478997606981,8.052697959083707,0.0,-1.419882237249527,-8.328512578528489,-29.0
NONINHIB131-0673,0,-12.90148035211896,-2.519942141010928,-0.0131486556741208,1.292277195322185,7.480211673427084,0.0,-4.710046809699556,-11.37212908975425,-27.0
NONINHIB131-0240,0,-13.78077619115648,-1.730761962619574,0.0,2.226784994665104,8.350602491989502,0.0,-2.787434529162965,-7.721585196284423,-28.0
NONINHIB131-0284,0,-10.81091866370152,-0.4809828517359466,0.0,0.6765407434905228,5.616676864463034,0.0,-1.87439787792885,-6.873081785412751,-27.0
NONINHIB131-0689,0,-9.321304873452393,0.0285077494704444,0.0,0.7951441525554857,0.7668860205620603,0.0,0.0,-7.730766950864108,-27.0
NONINHIB131-0571,0,-14.0148078637907,-1.295857232059677,0.0153798774668359,0.7435533010754626,7.554192173005822,0.0,-1.062479904573242,-8.060019648875596,-29.0
NONINHIB131-0028,0,-8.219026570707866,-0.4322145084421652,-0.3971398911639938,0.8735181286568605,1.82046054648008,-0.0279124691827114,-0.9118428953923052,-7.294157659752273,-23.0
NONINHIB131-0255,0,-12.83798481993072,-0.7316504017581451,-0.0311758353051629,0.9607460028174502,6.659338068759689,0.0,-1.505330285848823,-7.486057271266191,-29.0
NONINHIB131-0912,0,-8.345748966174142,-0.8289796701157319,-0.1344239460329447,0.8296263040684153,2.802672387660686,-0.0361781282199206,-1.659400097246887,-7.372432116060281,-28.0
NONINHIB131-0594,0,-12.18249386483367,-1.412487740750246,0.1354053736864501,1.041140703023302,7.06581137310095,0.0,-1.596989727629438,-6.94961388340289,-29.0
NONINHIB131-0151,0,-17.83652070992794,-0.6593576048167756,0.0,3.836114271926226,9.036961335852585,0.0,-2.91590506309346,-8.538707770059318,-27.0
NONINHIB131-0710,0,-10.52101667759307,0.0001471630190951,0.0,0.851305420302424,1.125776455372488,0.0,-0.0842992791097856,-8.628086918008876,-24.0
NONINHIB131-0804,0,-12.41282415403366,-1.266193832019971,-0.0274244112751034,0.5793570184288911,6.298740848461875,0.0,-1.215599289166995,-8.04394381960492,-29.0
NONINHIB131-0110,0,-10.6151961105199,0.1234165675597421,0.0,1.236779243883075,1.651270859708984,0.0,0.0,-7.603729439368408,-24.0
NONINHIB131-0584,0,-10.60870473581199,-1.57201353134132,0.0,0.8482155828775376,5.594577265870112,0.0,-1.905720802861291,-7.643646221267318,-28.0
NONINHIB131-0214,0,-9.118448830487978,0.1579857352199139,0.0,0.5572213228148485,1.085463613057664,0.0,-0.083101254326888,-7.40087941372235,-25.0
NONINHIB131-0045,0,-10.58706843768996,-0.7441817945806013,0.0,0.4934270719568303,6.469333840538956,0.0,-2.709802115157742,-7.07829143493268,-29.0
NONINHIB131-0485,0,-13.46163617919665,-1.38051489976225,0.0,1.532235458951209,7.667985088912655,0.0,-4.454372405233895,-10.09630293632904,-28.0
NONINHIB131-0861,0,-11.66321795815857,-1.148024637531885,0.0,0.7353527046546333,5.524371296781555,0.0,-1.354165256523698,-7.905683850777905,-30.0
NONINHIB131-0159,0,-8.610260044421375,-0.5220282858567282,-0.3976106068566878,1.160338569140822,2.451196702621564,0.0,-1.015084224760785,-6.933447890133266,-27.0
NONINHIB131-0286,0,-18.80834237498311,0.4185499159200617,0.0,4.750858021677504,6.824572496727478,0.0,-0.1037568950657146,-6.91811883572359,-30.0
NONINHIB131-0146,0,-18.97041720113011,0.224788173440345,-0.0291328410605899,3.240318613887121,7.51633216549153,0.0,-0.0862408659069664,-8.104351955278617,-30.0
NONINHIB131-0590,0,-18.85180004454451,-0.5881229507246758,0.0,7.667101563649567,6.246206171802624,0.0,-1.804281554226101,-7.330896814043399,-30.0
NONINHIB131-0467,0,-20.51762807076775,-1.414349624403588,-0.2510253292802645,6.12264928150239,8.328907906202039,-0.0271260488715839,-1.712444147173684,-9.471016032792932,-29.0
NONINHIB131-0568,0,-11.4392487851077,-2.328781410697065,0.0,1.540832861981107,5.91708891413623,0.0,-2.934950845521045,-9.245059265208283,-28.0
NONINHIB131-0632,0,-19.48830753313341,-0.1979975898983503,0.0,7.020270038274294,4.753151668714417,-0.099744987465564,-0.1905818439876932,-8.203210247496145,-30.0
